Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude,Father_Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude,Mother_Name,Birth Date,Phone Number,Citizen,Country
John,2010-09-28,+441632 960 247,True,Madagascar,31994,1977,14:31:30,42.723562,11.1991535,Jenny,2010-09-28,+441632 960 247,True,Madagascar,31994,1977,14:31:30,42.723562,11.1991535,Bradley,2010-09-28,+441632 960 247,True,Madagascar
David,2018-06-06,0117 4960005,False,China,43712,1972,13:09:28,-93.314832,42.244261,Rachel,2018-06-06,0117 4960005,False,China,43712,1972,13:09:28,-93.314832,42.244261,Heather,2018-06-06,0117 4960005,False,China
Roy,2001-02-05,+44141 496 0162,True,Dominican Republic,29620,2004,11:55:55,143.855338,17.859646,Lisa,2001-02-05,+44141 496 0162,True,Dominican Republic,29620,2004,11:55:55,143.855338,17.859646,Jay,2001-02-05,+44141 496 0162,True,Dominican Republic
Christopher,1985-03-03,0306 9990983,True,Singapore,55889,2017,00:23:03,-67.360126,-4.7957795,Linda,1985-03-03,0306 9990983,True,Singapore,55889,2017,00:23:03,-67.360126,-4.7957795,Joshua,1985-03-03,0306 9990983,True,Singapore
Nancy,2014-10-08,+44(0)161 496 0197,False,Kazakhstan,62950,2011,17:32:30,-26.353676,-83.043868,Diamond,2014-10-08,+44(0)161 496 0197,False,Kazakhstan,62950,2011,17:32:30,-26.353676,-83.043868,Brian,2014-10-08,+44(0)161 496 0197,False,Kazakhstan
Susan,1973-09-07,+44292018336,True,Kenya,24329,1999,21:19:01,-147.242821,-35.895653,James,1973-09-07,+44292018336,True,Kenya,24329,1999,21:19:01,-147.242821,-35.895653,Jason,1973-09-07,+44292018336,True,Kenya
Mason,2011-04-01,(0117) 4960685,True,Korea,06461,2009,00:17:16,145.646626,69.2097875,Michael,2011-04-01,(0117) 4960685,True,Korea,06461,2009,00:17:16,145.646626,69.2097875,Henry,2011-04-01,(0117) 4960685,True,Korea
Heather,2014-11-12,0118 4960708,False,Guinea-Bissau,88047,1982,11:20:46,-65.843916,30.9072035,James,2014-11-12,0118 4960708,False,Guinea-Bissau,88047,1982,11:20:46,-65.843916,30.9072035,Keith,2014-11-12,0118 4960708,False,Guinea-Bissau
Katherine,2009-11-13,09098790850,False,Mauritania,75652,1987,05:26:19,107.211823,38.486681,Lisa,2009-11-13,09098790850,False,Mauritania,75652,1987,05:26:19,107.211823,38.486681,Aaron,2009-11-13,09098790850,False,Mauritania
Ashley,2020-06-13,0116 496 0682,False,Liechtenstein,10181,2010,12:08:54,38.083990,-63.036742,Linda,2020-06-13,0116 496 0682,False,Liechtenstein,10181,2010,12:08:54,38.083990,-63.036742,Rodney,2020-06-13,0116 496 0682,False,Liechtenstein
Justin,1999-12-04,(020) 7496 0740,True,Liberia,16515,2001,23:30:53,10.156163,-49.223279,Ashley,1999-12-04,(020) 7496 0740,True,Liberia,16515,2001,23:30:53,10.156163,-49.223279,James,1999-12-04,(020) 7496 0740,True,Liberia
Kimberly,1983-04-03,+44141 496 0066,True,Somalia,94317,2002,14:42:26,27.246437,-74.392217,Tara,1983-04-03,+44141 496 0066,True,Somalia,94317,2002,14:42:26,27.246437,-74.392217,Deborah,1983-04-03,+44141 496 0066,True,Somalia
Joseph,2017-07-16,+44116 4960590,False,Holy See (Vatican City State),03729,1997,05:11:37,-81.371573,-63.245262,Sean,2017-07-16,+44116 4960590,False,Holy See (Vatican City State),03729,1997,05:11:37,-81.371573,-63.245262,Brandi,2017-07-16,+44116 4960590,False,Holy See (Vatican City State)
Kimberly,1978-03-03,01184960358,False,Hong Kong,10265,2011,01:46:29,150.945207,-60.005687,Mark,1978-03-03,01184960358,False,Hong Kong,10265,2011,01:46:29,150.945207,-60.005687,Erin,1978-03-03,01184960358,False,Hong Kong
Makayla,2008-08-18,+44292018614,False,Guinea-Bissau,60829,1975,17:27:24,-37.840078,47.7622815,Samuel,2008-08-18,+44292018614,False,Guinea-Bissau,60829,1975,17:27:24,-37.840078,47.7622815,Timothy,2008-08-18,+44292018614,False,Guinea-Bissau
Travis,2009-01-16,(0113)4960414,True,British Indian Ocean Territory (Chagos Archipelago),82790,2005,04:19:54,102.137231,57.670395,Amber,2009-01-16,(0113)4960414,True,British Indian Ocean Territory (Chagos Archipelago),82790,2005,04:19:54,102.137231,57.670395,Tiffany,2009-01-16,(0113)4960414,True,British Indian Ocean Territory (Chagos Archipelago)
Jessica,1971-01-23,+44151 4960544,True,Tonga,60158,1988,07:14:27,-87.385591,51.6186645,Rachel,1971-01-23,+44151 4960544,True,Tonga,60158,1988,07:14:27,-87.385591,51.6186645,Jacob,1971-01-23,+44151 4960544,True,Tonga
Jeffrey,1979-03-25,(0118) 496 0509,True,Western Sahara,88628,2010,11:46:49,-165.204336,11.8064565,Devon,1979-03-25,(0118) 496 0509,True,Western Sahara,88628,2010,11:46:49,-165.204336,11.8064565,Gabrielle,1979-03-25,(0118) 496 0509,True,Western Sahara
Sherry,2002-04-02,+44151 496 0889,False,Sri Lanka,81226,1986,01:15:33,23.503068,47.5384865,Jacob,2002-04-02,+44151 496 0889,False,Sri Lanka,81226,1986,01:15:33,23.503068,47.5384865,Sarah,2002-04-02,+44151 496 0889,False,Sri Lanka
Mary,2013-06-01,+44(0)161 496 0228,False,Belgium,75129,1977,00:32:45,-173.428517,22.9338165,Tina,2013-06-01,+44(0)161 496 0228,False,Belgium,75129,1977,00:32:45,-173.428517,22.9338165,Mary,2013-06-01,+44(0)161 496 0228,False,Belgium
Dana,2011-01-06,+44(0)20 7496 0027,False,Mozambique,64053,1970,15:11:54,45.271997,86.863178,Albert,2011-01-06,+44(0)20 7496 0027,False,Mozambique,64053,1970,15:11:54,45.271997,86.863178,Timothy,2011-01-06,+44(0)20 7496 0027,False,Mozambique
Leslie,2012-07-11,+44(0)28 9018 0157,True,Suriname,53539,2011,09:29:14,48.948609,17.753849,Amanda,2012-07-11,+44(0)28 9018 0157,True,Suriname,53539,2011,09:29:14,48.948609,17.753849,Kendra,2012-07-11,+44(0)28 9018 0157,True,Suriname
Cassidy,1984-06-09,(029)2018268,False,United Kingdom,02736,2003,23:32:37,-148.806541,-44.5551275,Lindsey,1984-06-09,(029)2018268,False,United Kingdom,02736,2003,23:32:37,-148.806541,-44.5551275,Debra,1984-06-09,(029)2018268,False,United Kingdom
Brian,2003-10-10,+44909 879 0866,True,Australia,02414,1985,19:55:49,-63.490703,69.1477945,Justin,2003-10-10,+44909 879 0866,True,Australia,02414,1985,19:55:49,-63.490703,69.1477945,George,2003-10-10,+44909 879 0866,True,Australia
Rose,1984-10-02,(029) 2018 0444,True,Kazakhstan,01295,1994,21:03:17,-176.941681,-81.8295165,James,1984-10-02,(029) 2018 0444,True,Kazakhstan,01295,1994,21:03:17,-176.941681,-81.8295165,William,1984-10-02,(029) 2018 0444,True,Kazakhstan
Kaitlyn,1988-11-06,+441314960428,True,South Georgia and the South Sandwich Islands,57135,1994,14:35:03,25.589608,-8.7948275,Jose,1988-11-06,+441314960428,True,South Georgia and the South Sandwich Islands,57135,1994,14:35:03,25.589608,-8.7948275,Alexander,1988-11-06,+441314960428,True,South Georgia and the South Sandwich Islands
John,2018-01-29,+44(0)1214960106,False,Libyan Arab Jamahiriya,18054,1975,13:51:41,-174.812241,-18.742990,Richard,2018-01-29,+44(0)1214960106,False,Libyan Arab Jamahiriya,18054,1975,13:51:41,-174.812241,-18.742990,Henry,2018-01-29,+44(0)1214960106,False,Libyan Arab Jamahiriya
Tiffany,2009-03-03,+44(0)28 9018264,False,Argentina,22788,1986,07:47:57,111.850086,-11.8024565,Gary,2009-03-03,+44(0)28 9018264,False,Argentina,22788,1986,07:47:57,111.850086,-11.8024565,Nicholas,2009-03-03,+44(0)28 9018264,False,Argentina
Danny,2002-11-19,+442074960562,True,Micronesia,40549,1978,05:20:08,-162.261493,44.969566,Brittney,2002-11-19,+442074960562,True,Micronesia,40549,1978,05:20:08,-162.261493,44.969566,John,2002-11-19,+442074960562,True,Micronesia
Keith,2012-10-04,01134960330,True,Burkina Faso,56932,2019,20:43:27,85.553283,38.889954,Donna,2012-10-04,01134960330,True,Burkina Faso,56932,2019,20:43:27,85.553283,38.889954,Emily,2012-10-04,01134960330,True,Burkina Faso
Debra,2009-12-21,+44(0)114 4960745,True,Jamaica,39645,1983,01:43:32,63.509824,80.0687845,William,2009-12-21,+44(0)114 4960745,True,Jamaica,39645,1983,01:43:32,63.509824,80.0687845,Mark,2009-12-21,+44(0)114 4960745,True,Jamaica
Travis,1992-12-08,+441914960192,False,Nigeria,77925,2019,20:26:49,-76.668770,-41.216911,Kevin,1992-12-08,+441914960192,False,Nigeria,77925,2019,20:26:49,-76.668770,-41.216911,Kevin,1992-12-08,+441914960192,False,Nigeria
Leslie,1986-02-01,+44121 4960874,False,Uruguay,57815,2002,12:58:58,24.961826,-74.364598,Andrew,1986-02-01,+44121 4960874,False,Uruguay,57815,2002,12:58:58,24.961826,-74.364598,Kevin,1986-02-01,+44121 4960874,False,Uruguay
Darryl,2012-08-14,0117 496 0538,True,Afghanistan,66734,2003,16:08:15,148.918443,-26.0009885,Michael,2012-08-14,0117 496 0538,True,Afghanistan,66734,2003,16:08:15,148.918443,-26.0009885,Anthony,2012-08-14,0117 496 0538,True,Afghanistan
Kaitlin,1972-04-20,0114 4960396,False,Belgium,28601,1974,09:36:26,150.088494,76.8639305,Kevin,1972-04-20,0114 4960396,False,Belgium,28601,1974,09:36:26,150.088494,76.8639305,Eric,1972-04-20,0114 4960396,False,Belgium
Nina,1999-08-27,(0117)4960977,False,Samoa,39678,1998,13:53:01,-63.914981,-34.9968315,Rachel,1999-08-27,(0117)4960977,False,Samoa,39678,1998,13:53:01,-63.914981,-34.9968315,Suzanne,1999-08-27,(0117)4960977,False,Samoa
Tyrone,1992-01-11,+44113 4960736,False,Bhutan,21720,1988,05:16:39,108.894684,-51.2108885,Benjamin,1992-01-11,+44113 4960736,False,Bhutan,21720,1988,05:16:39,108.894684,-51.2108885,Danielle,1992-01-11,+44113 4960736,False,Bhutan
Jessica,2006-06-12,+44(0)115 4960995,False,Gambia,53760,1970,10:42:23,164.233934,59.473407,Kimberly,2006-06-12,+44(0)115 4960995,False,Gambia,53760,1970,10:42:23,164.233934,59.473407,Traci,2006-06-12,+44(0)115 4960995,False,Gambia
Corey,1975-06-14,01154960687,False,United States Virgin Islands,27937,2010,14:21:55,31.960964,1.488957,Kylie,1975-06-14,01154960687,False,United States Virgin Islands,27937,2010,14:21:55,31.960964,1.488957,Kathleen,1975-06-14,01154960687,False,United States Virgin Islands
Andrew,1985-02-21,+441632 960560,True,Solomon Islands,48754,1983,02:48:05,-22.606459,-81.0395015,Brandon,1985-02-21,+441632 960560,True,Solomon Islands,48754,1983,02:48:05,-22.606459,-81.0395015,Jessica,1985-02-21,+441632 960560,True,Solomon Islands
Christina,1978-05-27,+44(0)115 496 0971,False,Cambodia,85742,1994,10:42:40,-50.521423,9.670131,Angela,1978-05-27,+44(0)115 496 0971,False,Cambodia,85742,1994,10:42:40,-50.521423,9.670131,Katherine,1978-05-27,+44(0)115 496 0971,False,Cambodia
Luis,1988-05-03,+44(0)1632 960732,False,Madagascar,10349,1997,14:20:57,33.727397,-34.704879,James,1988-05-03,+44(0)1632 960732,False,Madagascar,10349,1997,14:20:57,33.727397,-34.704879,Craig,1988-05-03,+44(0)1632 960732,False,Madagascar
Karen,1985-08-15,0131 496 0232,True,Andorra,91041,2000,00:52:47,-94.867654,34.272723,Roberta,1985-08-15,0131 496 0232,True,Andorra,91041,2000,00:52:47,-94.867654,34.272723,Robert,1985-08-15,0131 496 0232,True,Andorra
Brianna,2020-01-20,+44(0)117 4960610,False,Iran,79748,1993,03:34:23,10.843872,1.309211,Ana,2020-01-20,+44(0)117 4960610,False,Iran,79748,1993,03:34:23,10.843872,1.309211,Amanda,2020-01-20,+44(0)117 4960610,False,Iran
Michael,1975-07-13,+44(0)1164960572,False,Suriname,29666,2018,05:48:58,113.955077,-85.383547,Samantha,1975-07-13,+44(0)1164960572,False,Suriname,29666,2018,05:48:58,113.955077,-85.383547,Stephanie,1975-07-13,+44(0)1164960572,False,Suriname
Sean,1976-10-19,(0909) 879 0580,True,Dominica,21534,2003,15:25:05,-63.728199,-63.530753,Cynthia,1976-10-19,(0909) 879 0580,True,Dominica,21534,2003,15:25:05,-63.728199,-63.530753,Krystal,1976-10-19,(0909) 879 0580,True,Dominica
Connie,2002-01-27,+44(0)28 9018 0364,False,New Caledonia,00830,2018,16:02:13,-30.619234,-19.219858,Peter,2002-01-27,+44(0)28 9018 0364,False,New Caledonia,00830,2018,16:02:13,-30.619234,-19.219858,Robert,2002-01-27,+44(0)28 9018 0364,False,New Caledonia
Brandy,1971-11-18,+44(0)161 4960913,False,French Polynesia,82839,1999,10:37:34,-63.089729,-89.332537,Allison,1971-11-18,+44(0)161 4960913,False,French Polynesia,82839,1999,10:37:34,-63.089729,-89.332537,Charles,1971-11-18,+44(0)161 4960913,False,French Polynesia
Calvin,1989-10-25,01414960860,True,South Africa,55832,2009,09:42:21,-30.254637,-85.6975835,Nathaniel,1989-10-25,01414960860,True,South Africa,55832,2009,09:42:21,-30.254637,-85.6975835,Samuel,1989-10-25,01414960860,True,South Africa
Diana,1984-08-24,(01632)960046,False,Solomon Islands,12952,1971,16:33:50,-86.209612,6.893794,Jasmine,1984-08-24,(01632)960046,False,Solomon Islands,12952,1971,16:33:50,-86.209612,6.893794,Jacob,1984-08-24,(01632)960046,False,Solomon Islands
Brandy,1992-02-04,(029) 2018 0341,True,Western Sahara,42942,1978,11:02:11,-104.992477,-2.128173,Rebecca,1992-02-04,(029) 2018 0341,True,Western Sahara,42942,1978,11:02:11,-104.992477,-2.128173,Jennifer,1992-02-04,(029) 2018 0341,True,Western Sahara
Kevin,1977-03-08,(0131)4960397,True,Falkland Islands (Malvinas),73891,1978,05:24:02,-177.119135,74.596588,Angela,1977-03-08,(0131)4960397,True,Falkland Islands (Malvinas),73891,1978,05:24:02,-177.119135,74.596588,Amy,1977-03-08,(0131)4960397,True,Falkland Islands (Malvinas)
Daniel,2019-10-09,(0808) 1570567,False,Falkland Islands (Malvinas),35314,1980,06:37:15,-23.989421,18.671635,Molly,2019-10-09,(0808) 1570567,False,Falkland Islands (Malvinas),35314,1980,06:37:15,-23.989421,18.671635,Keith,2019-10-09,(0808) 1570567,False,Falkland Islands (Malvinas)
Alicia,2002-11-06,+44(0)113 496 0964,False,Liberia,21896,1982,16:56:18,-165.247377,-67.9186225,Andre,2002-11-06,+44(0)113 496 0964,False,Liberia,21896,1982,16:56:18,-165.247377,-67.9186225,Julie,2002-11-06,+44(0)113 496 0964,False,Liberia
Kimberly,1990-02-24,+44(0)909 879 0711,False,Fiji,85857,2021,22:16:55,142.819386,-45.2860315,Emily,1990-02-24,+44(0)909 879 0711,False,Fiji,85857,2021,22:16:55,142.819386,-45.2860315,William,1990-02-24,+44(0)909 879 0711,False,Fiji
Mary,1980-11-01,(0306) 9990704,True,United States of America,59099,1976,11:05:55,-18.713114,-67.126473,Stephen,1980-11-01,(0306) 9990704,True,United States of America,59099,1976,11:05:55,-18.713114,-67.126473,Lisa,1980-11-01,(0306) 9990704,True,United States of America
Brent,1989-03-08,0161 496 0096,True,Burundi,02164,2002,19:23:09,26.796067,6.198437,Tina,1989-03-08,0161 496 0096,True,Burundi,02164,2002,19:23:09,26.796067,6.198437,Deanna,1989-03-08,0161 496 0096,True,Burundi
Debra,2010-04-05,01174960143,False,Azerbaijan,09473,2014,22:26:08,-30.690004,39.544130,Carl,2010-04-05,01174960143,False,Azerbaijan,09473,2014,22:26:08,-30.690004,39.544130,Sarah,2010-04-05,01174960143,False,Azerbaijan
Cassandra,2003-06-19,+441154960190,False,Puerto Rico,45096,1994,20:21:50,150.900994,-26.714531,Jennifer,2003-06-19,+441154960190,False,Puerto Rico,45096,1994,20:21:50,150.900994,-26.714531,Joe,2003-06-19,+441154960190,False,Puerto Rico
Linda,1984-08-14,+44(0)115 496 0660,False,Kenya,27088,2011,09:57:08,43.720017,66.952574,Julie,1984-08-14,+44(0)115 496 0660,False,Kenya,27088,2011,09:57:08,43.720017,66.952574,Philip,1984-08-14,+44(0)115 496 0660,False,Kenya
Vincent,2015-09-19,+44(0)29 2018306,True,Venezuela,58818,1979,01:22:51,-154.138058,69.261170,Sharon,2015-09-19,+44(0)29 2018306,True,Venezuela,58818,1979,01:22:51,-154.138058,69.261170,David,2015-09-19,+44(0)29 2018306,True,Venezuela
Cathy,2003-12-26,+44(0)151 496 0603,True,Vietnam,64963,1974,00:42:23,-35.151258,-9.068593,Darlene,2003-12-26,+44(0)151 496 0603,True,Vietnam,64963,1974,00:42:23,-35.151258,-9.068593,Michael,2003-12-26,+44(0)151 496 0603,True,Vietnam
Danielle,1983-07-20,08081570885,False,Iraq,61289,1988,11:24:15,-133.824259,60.731330,Sara,1983-07-20,08081570885,False,Iraq,61289,1988,11:24:15,-133.824259,60.731330,Karen,1983-07-20,08081570885,False,Iraq
Patrick,1976-09-10,0909 8790642,True,Paraguay,16744,1993,06:35:03,-140.519974,-48.847899,Catherine,1976-09-10,0909 8790642,True,Paraguay,16744,1993,06:35:03,-140.519974,-48.847899,Joseph,1976-09-10,0909 8790642,True,Paraguay
Joe,2003-06-15,(01632) 960 009,True,Bahrain,65312,2000,04:33:16,-67.590614,-39.9615115,Jessica,2003-06-15,(01632) 960 009,True,Bahrain,65312,2000,04:33:16,-67.590614,-39.9615115,Robin,2003-06-15,(01632) 960 009,True,Bahrain
Justin,2005-03-21,+44115 4960524,False,Guadeloupe,63788,2016,05:19:18,-155.622689,-49.581629,Lindsay,2005-03-21,+44115 4960524,False,Guadeloupe,63788,2016,05:19:18,-155.622689,-49.581629,Michelle,2005-03-21,+44115 4960524,False,Guadeloupe
Angela,2010-09-29,0114 496 0643,True,Nicaragua,03272,2007,00:12:58,114.301710,-12.228463,Pamela,2010-09-29,0114 496 0643,True,Nicaragua,03272,2007,00:12:58,114.301710,-12.228463,Kaitlyn,2010-09-29,0114 496 0643,True,Nicaragua
Benjamin,2020-02-11,+44114 4960063,False,Svalbard & Jan Mayen Islands,33219,1979,03:45:18,137.426497,5.4852975,Daniel,2020-02-11,+44114 4960063,False,Svalbard & Jan Mayen Islands,33219,1979,03:45:18,137.426497,5.4852975,Ann,2020-02-11,+44114 4960063,False,Svalbard & Jan Mayen Islands
Jennifer,1988-07-15,(029) 2018 0117,True,Palestinian Territory,10685,2014,08:45:45,74.588001,-55.0809685,Jason,1988-07-15,(029) 2018 0117,True,Palestinian Territory,10685,2014,08:45:45,74.588001,-55.0809685,Jason,1988-07-15,(029) 2018 0117,True,Palestinian Territory
Erika,1975-03-30,01514960750,True,Djibouti,00952,2009,17:30:59,-166.927305,43.309982,Terry,1975-03-30,01514960750,True,Djibouti,00952,2009,17:30:59,-166.927305,43.309982,Michael,1975-03-30,01514960750,True,Djibouti
Barry,2007-03-26,01314960096,False,Jordan,83297,1975,08:49:49,135.747071,71.8156535,Billy,2007-03-26,01314960096,False,Jordan,83297,1975,08:49:49,135.747071,71.8156535,Karen,2007-03-26,01314960096,False,Jordan
Timothy,1995-09-23,+44(0)115 496 0079,False,Pitcairn Islands,41444,1990,14:04:15,120.296142,-24.551478,Nicole,1995-09-23,+44(0)115 496 0079,False,Pitcairn Islands,41444,1990,14:04:15,120.296142,-24.551478,Roger,1995-09-23,+44(0)115 496 0079,False,Pitcairn Islands
Matthew,1971-12-19,0115 496 0048,True,Saint Helena,08837,1984,11:51:40,-162.388364,57.100469,Daniel,1971-12-19,0115 496 0048,True,Saint Helena,08837,1984,11:51:40,-162.388364,57.100469,Joshua,1971-12-19,0115 496 0048,True,Saint Helena
Ethan,2012-10-22,(0113)4960448,False,Canada,12241,1983,21:25:18,-74.072754,-76.2245715,Adam,2012-10-22,(0113)4960448,False,Canada,12241,1983,21:25:18,-74.072754,-76.2245715,Sergio,2012-10-22,(0113)4960448,False,Canada
Bailey,1987-04-27,(0114) 496 0322,False,Saint Martin,30769,1974,09:24:23,-31.609673,60.080441,Taylor,1987-04-27,(0114) 496 0322,False,Saint Martin,30769,1974,09:24:23,-31.609673,60.080441,Amber,1987-04-27,(0114) 496 0322,False,Saint Martin
Charles,2015-01-16,+44113 4960345,True,Gabon,36460,1971,03:45:55,-64.452120,4.7426435,Gregory,2015-01-16,+44113 4960345,True,Gabon,36460,1971,03:45:55,-64.452120,4.7426435,Patricia,2015-01-16,+44113 4960345,True,Gabon
Sara,1974-05-26,+44(0)116 496 0521,False,Moldova,15382,1983,13:08:10,-128.122952,-44.1819195,Jessica,1974-05-26,+44(0)116 496 0521,False,Moldova,15382,1983,13:08:10,-128.122952,-44.1819195,Kyle,1974-05-26,+44(0)116 496 0521,False,Moldova
Caitlyn,2003-04-11,0114 496 0164,True,South Georgia and the South Sandwich Islands,67544,1993,02:52:05,-37.283469,42.6884695,John,2003-04-11,0114 496 0164,True,South Georgia and the South Sandwich Islands,67544,1993,02:52:05,-37.283469,42.6884695,Sandra,2003-04-11,0114 496 0164,True,South Georgia and the South Sandwich Islands
Lisa,1987-11-02,+44(0)118 496 0674,False,Paraguay,06986,1982,12:33:08,9.968862,89.224632,Yolanda,1987-11-02,+44(0)118 496 0674,False,Paraguay,06986,1982,12:33:08,9.968862,89.224632,Elizabeth,1987-11-02,+44(0)118 496 0674,False,Paraguay
Crystal,2012-02-09,+443069990868,False,Mozambique,98436,1990,21:58:17,-147.833029,76.422329,Joanne,2012-02-09,+443069990868,False,Mozambique,98436,1990,21:58:17,-147.833029,76.422329,Shannon,2012-02-09,+443069990868,False,Mozambique
Sarah,1976-01-01,(01632) 960735,True,Anguilla,04847,2012,16:09:35,149.217752,0.9589225,Cheryl,1976-01-01,(01632) 960735,True,Anguilla,04847,2012,16:09:35,149.217752,0.9589225,Kimberly,1976-01-01,(01632) 960735,True,Anguilla
Kevin,1991-04-03,(01632) 960517,True,Georgia,19168,1995,15:07:58,45.317768,-51.754477,Rachel,1991-04-03,(01632) 960517,True,Georgia,19168,1995,15:07:58,45.317768,-51.754477,Amy,1991-04-03,(01632) 960517,True,Georgia
Ronald,2000-01-01,+44(0)1632 960 288,True,Congo,98041,1975,23:56:35,-111.817007,-38.5775235,Amy,2000-01-01,+44(0)1632 960 288,True,Congo,98041,1975,23:56:35,-111.817007,-38.5775235,Amanda,2000-01-01,+44(0)1632 960 288,True,Congo
Matthew,2000-08-13,01154960320,False,Sri Lanka,29216,1985,05:24:24,80.559247,53.9126995,Aaron,2000-08-13,01154960320,False,Sri Lanka,29216,1985,05:24:24,80.559247,53.9126995,Samuel,2000-08-13,01154960320,False,Sri Lanka
Travis,2011-01-30,+44(0)161 496 0714,False,United States of America,09594,2001,05:46:03,78.473486,29.980227,Christine,2011-01-30,+44(0)161 496 0714,False,United States of America,09594,2001,05:46:03,78.473486,29.980227,Curtis,2011-01-30,+44(0)161 496 0714,False,United States of America
Lauren,1985-10-19,+44(0)8081570402,False,Slovenia,48107,1997,23:24:43,21.499549,69.7758445,Lisa,1985-10-19,+44(0)8081570402,False,Slovenia,48107,1997,23:24:43,21.499549,69.7758445,Donna,1985-10-19,+44(0)8081570402,False,Slovenia
Anthony,1987-07-06,+44131 496 0638,False,Nepal,14389,2015,04:07:18,67.470467,3.4001455,Austin,1987-07-06,+44131 496 0638,False,Nepal,14389,2015,04:07:18,67.470467,3.4001455,Eric,1987-07-06,+44131 496 0638,False,Nepal
Nathan,1995-12-27,+44116 4960380,False,Mozambique,19005,2009,07:25:05,99.156479,-62.1539175,Levi,1995-12-27,+44116 4960380,False,Mozambique,19005,2009,07:25:05,99.156479,-62.1539175,Raven,1995-12-27,+44116 4960380,False,Mozambique
